     315  2  0.333000            321    -211       0       0       0
     315  2  0.166000            311     111       0       0       0
     315  2  0.168000            323    -211       0       0       0
     315  2  0.084000            313     111       0       0       0
     315  3  0.087000            323    -211     111       0       0
     315  3  0.043000            313     211    -211       0       0
     315  2  0.059000            321    -213       0       0       0
     315  2  0.029000            311     113       0       0       0
     315  2  0.029000            311     223       0       0       0
     315  2  0.002000            311     221       0       0       0
    -315  K*_2bar0                1.43200   0.10900  5  0 -1  0  0  0  0 10
    -315  2  0.333000           -321     211       0       0       0
    -315  2  0.166000           -311     111       0       0       0
    -315  2  0.168000           -323     211       0       0       0
    -315  2  0.084000           -313     111       0       0       0
    -315  3  0.087000           -323     211     111       0       0
    -315  3  0.043000           -313    -211     211       0       0
    -315  2  0.059000           -321     213       0       0       0
    -315  2  0.029000           -311     113       0       0       0
    -315  2  0.029000           -311     223       0       0       0
    -315  2  0.002000           -311     221       0       0       0
   20333  f'_1                    1.42700   0.05300  3  0  0  0  0  0  0  4
   20333  2  0.250000            313    -311       0       0       0
   20333  2  0.250000           -313     311       0       0       0
   20333  2  0.250000            323    -321       0       0       0
   20333  2  0.250000           -323     321       0       0       0
   10321  K*_0+                   1.42900   0.28700  1  0  1  0  0  0  1  2
   10321  2  0.667000            311     211       0       0       0
   10321  2  0.333000            321     111       0       0       0
  -10321  K*_0-                   1.42900   0.28700  1  0 -1  0  0  0 -1  2
  -10321  2  0.667000           -311    -211       0       0       0
  -10321  2  0.333000           -321     111       0       0       0
   10311  K*_00                   1.42900   0.28700  1  0  1  0  0  0  0  2
   10311  2  0.667000            321    -211       0       0       0
   10311  2  0.333000            311     111       0       0       0
  -10311  K*_0bar0                1.42900   0.28700  1  0 -1  0  0  0  0  2
  -10311  2  0.667000           -321     211       0       0       0
  -10311  2  0.333000           -311     111       0       0       0
   12212  N(1440)+                1.44000   0.35000  2  1  0  0  0  0  1  8
   12212 -2  0.050000           2212 9000221       0       0       0
   12212  2  0.216670           2212     111       0       0       0
   12212  2  0.433330           2112     211       0       0       0
   12212  2  0.125000           2224    -211       0       0       0
   12212  2  0.083330           2214     111       0       0       0
   12212  2  0.041670           2114     211       0       0       0
   12212 -2  0.016670           2212     113       0       0       0
   12212 -2  0.033330           2112     213       0       0       0
   12112  N(1440)0                1.44000   0.35000  2  1  0  0  0  0  0  8
   12112 -2  0.050000           2112 9000221       0       0       0
   12112  2  0.216670           2112     111       0       0       0
   12112  2  0.433330           2212    -211       0       0       0
   12112  2  0.125000           1114     211       0       0       0
   12112  2  0.083330           2114     111       0       0       0
   12112  2  0.041670           2214    -211       0       0       0
   12112 -2  0.016670           2112     113       0       0       0
   12112 -2  0.033330           2212    -213       0       0       0
  100213  rho(1465)+              1.46500   0.31000  3  0  0  0  0  0  1  6
  100213  2  0.500000            211     111       0       0       0
  100213  4  0.143330            211     111     111     111       0
  100213  4  0.286670            211    -211     211     111       0
  100213  2  0.040000            221     213       0       0       0
  100213  2  0.020000            223     211       0       0       0
  100213  2  0.010000            333     211       0       0       0
 -100213  rho(1465)-              1.46500   0.31000  3  0  0  0  0  0 -1  6
 -100213  2  0.500000           -211     111       0       0       0
 -100213  4  0.143330           -211     111     111     111       0
 -100213  4  0.286670           -211     211    -211     111       0
 -100213  2  0.040000            221    -213       0       0       0
 -100213  2  0.020000            223    -211       0       0       0
 -100213  2  0.010000            333    -211       0       0       0
  100113  rho(1465)0              1.46500   0.31000  3  0  0  0  0  0  0  6
  100113  2  0.500000            211    -211       0       0       0
  100113  4  0.143330            211    -211     111     111       0
  100113  4  0.286670            211    -211     211    -211       0
  100113  2  0.040000            221     113       0       0       0
  100113  2  0.020000            223     111       0       0       0
  100113  2  0.010000            333     111       0       0       0
 9000223  f_1(1510)               1.51200   0.03500  3  0  0  0  0  0  0  2
 9000223  2  0.500000            323    -321       0       0       0
 9000223  2  0.500000           -323     321       0       0       0
    2124  N(1520)+                1.52000   0.12000  4  1  0  0  0  0  1  9
    2124  2  0.049000           2212 9000221       0       0       0
    2124  2  0.183330           2212     111       0       0       0
    2124  2  0.366670           2112     211       0       0       0
    2124  2  0.112500           2224    -211       0       0       0
    2124  2  0.075000           2214     111       0       0       0
    2124  2  0.037500           2114     211       0       0       0
    2124 -2  0.058330           2212     113       0       0       0
    2124 -2  0.116670           2112     213       0       0       0
